,batsman_name,batting_order,runs_scored,balls_faced,num_fours,num_sixes,num_dots,num_out,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),num_innings,team,average,runs_per_inning,strike_rate,impact,prop_dot,balls_per_six,balls_per_boundary,prop_run_boundary,prop_run_six
747,Hammad Azam,6.0,10.0,15,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,10.0,10.0,66.6666666667,666.666666667,33.3333333333,inf,inf,0.0,0.0
748,Hammad Azam,7.0,3.0,4,0,0,1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2,Pakistan,3.0,1.5,75.0,112.5,25.0,inf,inf,0.0,0.0
749,Hammad Azam,8.0,21.0,15,3,1,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,21.0,21.0,140.0,2940.0,53.3333333333,15.0,3.75,85.7142857143,28.5714285714
750,Hamza Tariq,7.0,22.0,16,0,2,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Canada,22.0,22.0,137.5,3025.0,31.25,8.0,8.0,54.5454545455,54.5454545455
751,Hamza Tariq,8.0,4.0,7,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Canada,4.0,4.0,57.1428571429,228.571428571,57.1428571429,inf,inf,0.0,0.0
752,Harbhajan Singh,7.0,22.0,20,2,1,11,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,India,22.0,11.0,110.0,1210.0,55.0,20.0,6.66666666667,63.6363636364,27.2727272727
753,Harbhajan Singh,8.0,43.0,30,5,2,13,4.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,5,India,10.75,8.6,143.333333333,1232.66666667,43.3333333333,15.0,4.28571428571,74.4186046512,27.9069767442
754,Harbhajan Singh,9.0,43.0,44,4,1,22,4.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,5,India,10.75,8.6,97.7272727273,840.454545455,50.0,44.0,8.8,51.1627906977,13.9534883721
755,Hardik Pandya,5.0,27.0,14,1,2,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,India,27.0,27.0,192.857142857,5207.14285714,21.4285714286,7.0,4.66666666667,59.2592592593,44.4444444444
756,Hardik Pandya,6.0,33.0,25,4,1,13,3.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,India,11.0,11.0,132.0,1452.0,52.0,25.0,5.0,66.6666666667,18.1818181818
757,Hardik Pandya,7.0,2.0,7,0,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,India,2.0,2.0,28.5714285714,57.1428571429,71.4285714286,inf,inf,0.0,0.0
758,Haris Sohail,4.0,45.0,49,1,1,18,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,Pakistan,22.5,11.25,91.8367346939,1033.16326531,36.7346938776,49.0,24.5,22.2222222222,13.3333333333
759,Harvir Baidwan,7.0,48.0,39,4,1,11,3.0,0.333333333333,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,3,Canada,16.0,16.0,123.076923077,1969.23076923,28.2051282051,39.0,7.8,45.8333333333,12.5
760,Harvir Baidwan,8.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Canada,0.0,0.0,0.0,0.0,100.0,inf,inf,,
761,Harvir Baidwan,9.0,1.0,7,0,0,6,2.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,3,Canada,0.5,0.333333333333,14.2857142857,4.7619047619,85.7142857143,inf,inf,0.0,0.0
762,Harvir Baidwan,10.0,5.0,5,0,0,2,2.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,Canada,2.5,1.66666666667,100.0,166.666666667,40.0,inf,inf,0.0,0.0
763,Haseeb Amjad,8.0,2.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hong Kong,2.0,2.0,66.6666666667,133.333333333,66.6666666667,inf,inf,0.0,0.0
764,Haseeb Amjad,9.0,28.0,20,2,1,7,1.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,4,Hong Kong,28.0,7.0,140.0,980.0,35.0,20.0,6.66666666667,50.0,21.4285714286
765,Haseeb Amjad,10.0,15.0,22,1,0,10,2.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,4,Hong Kong,7.5,3.75,68.1818181818,255.681818182,45.4545454545,inf,22.0,26.6666666667,0.0
766,Hashim Amla,1.0,292.0,245,36,4,104,11.0,0.666666666667,0.0833333333333,0.0,0.25,0.0,0.0,0.0,0.0,12,South Africa,26.5454545455,24.3333333333,119.183673469,2900.13605442,42.4489795918,61.25,6.125,57.5342465753,8.21917808219
767,Hashim Amla,2.0,452.0,377,49,9,141,16.0,0.526315789474,0.157894736842,0.0526315789474,0.157894736842,0.0,0.0526315789474,0.0526315789474,0.0,19,South Africa,28.25,23.7894736842,119.893899204,2852.21276002,37.400530504,41.8888888889,6.5,55.3097345133,11.9469026549
768,Hashmatullah Shahidi,8.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,1.0,1.0,100.0,100.0,0.0,inf,inf,0.0,0.0
769,Heino Kuhn,6.0,1.0,2,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
770,Heino Kuhn,7.0,8.0,13,0,0,7,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,South Africa,8.0,4.0,61.5384615385,246.153846154,53.8461538462,inf,inf,0.0,0.0
771,Heino Kuhn,8.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,1.0,1.0,100.0,100.0,0.0,inf,inf,0.0,0.0
772,Henk-Jan Mol,7.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Netherlands,0.0,0.0,0.0,0.0,100.0,inf,inf,,
773,Henry Davids,1.0,76.0,73,7,2,32,4.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,4,South Africa,19.0,19.0,104.109589041,1978.08219178,43.8356164384,36.5,8.11111111111,52.6315789474,15.7894736842
774,Henry Davids,2.0,82.0,58,11,2,24,3.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,South Africa,27.3333333333,27.3333333333,141.379310345,3864.36781609,41.3793103448,29.0,4.46153846154,68.2926829268,14.6341463415
775,Henry Davids,4.0,3.0,5,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,South Africa,3.0,3.0,60.0,180.0,40.0,inf,inf,0.0,0.0
776,Henry Davids,6.0,0.0,2,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,South Africa,0.0,0.0,0.0,0.0,100.0,inf,inf,,
777,Henry Osinde,10.0,28.0,27,1,2,13,3.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,4,Canada,9.33333333333,7.0,103.703703704,725.925925926,48.1481481481,13.5,9.0,57.1428571429,42.8571428571
778,Henry Osinde,11.0,3.0,7,0,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Canada,3.0,1.5,42.8571428571,64.2857142857,57.1428571429,inf,inf,0.0,0.0
779,Herschelle Gibbs,1.0,4.0,21,0,0,17,4.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,4,South Africa,1.0,1.0,19.0476190476,19.0476190476,80.9523809524,inf,inf,0.0,0.0
780,Herschelle Gibbs,2.0,177.0,137,26,4,72,8.0,0.625,0.0,0.0,0.375,0.0,0.0,0.0,0.0,8,South Africa,22.125,22.125,129.197080292,2858.48540146,52.5547445255,34.25,4.56666666667,72.3163841808,13.5593220339
781,Herschelle Gibbs,3.0,219.0,175,19,8,66,10.0,0.545454545455,0.0909090909091,0.0909090909091,0.181818181818,0.0,0.0,0.0909090909091,0.0,11,South Africa,21.9,19.9090909091,125.142857143,2491.48051948,37.7142857143,21.875,6.48148148148,56.6210045662,21.9178082192
782,Hiral Patel,1.0,153.0,142,16,2,58,4.0,0.0,0.333333333333,0.166666666667,0.5,0.0,0.0,0.0,0.0,6,Canada,38.25,25.5,107.746478873,2747.53521127,40.8450704225,71.0,7.88888888889,49.6732026144,7.8431372549
783,Hiral Patel,2.0,24.0,27,2,0,11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Canada,12.0,12.0,88.8888888889,1066.66666667,40.7407407407,inf,13.5,33.3333333333,0.0
784,Hiral Patel,3.0,45.0,57,1,0,25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Canada,15.0,15.0,78.9473684211,1184.21052632,43.8596491228,inf,57.0,8.88888888889,0.0
785,Hiren Varaiya,10.0,39.0,59,1,0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Kenya,39.0,7.8,66.1016949153,515.593220339,52.5423728814,inf,59.0,10.2564102564,0.0
786,Hiren Varaiya,11.0,16.0,26,0,0,15,2.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,Kenya,8.0,5.33333333333,61.5384615385,328.205128205,57.6923076923,inf,inf,0.0,0.0
787,Hiri Hiri,5.0,1.0,4,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Papua New Guinea,1.0,1.0,25.0,25.0,75.0,inf,inf,0.0,0.0
788,Hiri Hiri,7.0,1.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Papua New Guinea,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
789,Iain Wardlaw,11.0,1.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Scotland,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
790,Ian Bell,1.0,126.0,95,16,2,41,2.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,England,63.0,42.0,132.631578947,5570.52631579,43.1578947368,47.5,5.27777777778,60.3174603175,9.52380952381
791,Ian Bell,2.0,14.0,17,2,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,England,14.0,14.0,82.3529411765,1152.94117647,52.9411764706,inf,8.5,57.1428571429,0.0
792,Ian Bell,3.0,13.0,18,2,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,England,13.0,13.0,72.2222222222,938.888888889,61.1111111111,inf,9.0,61.5384615385,0.0
793,Ian Bell,4.0,13.0,14,2,0,8,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2,England,6.5,6.5,92.8571428571,603.571428571,57.1428571429,inf,7.0,61.5384615385,0.0
794,Ian Bell,5.0,22.0,22,1,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,England,22.0,22.0,100.0,2200.0,22.7272727273,inf,22.0,18.1818181818,0.0
795,Ian Billcliff,6.0,51.0,39,3,2,11,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Canada,51.0,25.5,130.769230769,3334.61538462,28.2051282051,19.5,7.8,47.0588235294,23.5294117647
796,Ian Butler,8.0,1.0,4,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,New Zealand,1.0,1.0,25.0,25.0,75.0,inf,inf,0.0,0.0
797,Ian Butler,9.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,1.0,1.0,100.0,100.0,0.0,inf,inf,0.0,0.0
798,Ian Butler,10.0,0.0,2,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,0.0,0.0,0.0,0.0,100.0,inf,inf,,
799,Ian Butler,11.0,3.0,4,0,0,1,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,New Zealand,3.0,1.5,75.0,112.5,25.0,inf,inf,0.0,0.0
800,Imad Wasim,7.0,45.0,26,2,3,8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Pakistan,15.0,15.0,173.076923077,2596.15384615,30.7692307692,8.66666666667,5.2,57.7777777778,40.0
801,Imad Wasim,8.0,37.0,24,4,1,7,2.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,Pakistan,18.5,12.3333333333,154.166666667,1901.38888889,29.1666666667,24.0,4.8,59.4594594595,16.2162162162
802,Imad Wasim,9.0,4.0,5,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,4.0,4.0,80.0,320.0,40.0,inf,inf,0.0,0.0
803,Imran Farhat,1.0,8.0,11,2,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,8.0,8.0,72.7272727273,581.818181818,81.8181818182,inf,5.5,100.0,0.0
804,Imran Farhat,2.0,68.0,66,13,0,40,6.0,0.666666666667,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,6,Pakistan,11.3333333333,11.3333333333,103.03030303,1167.67676768,60.6060606061,inf,5.07692307692,76.4705882353,0.0
805,Imran Khan,11.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,0.0,0.0,0.0,0.0,100.0,inf,inf,,
806,Imran Nazir,1.0,125.0,104,14,7,58,6.0,0.714285714286,0.142857142857,0.0,0.142857142857,0.0,0.0,0.0,0.0,7,Pakistan,20.8333333333,17.8571428571,120.192307692,2146.29120879,55.7692307692,14.8571428571,4.95238095238,78.4,33.6
807,Imran Nazir,2.0,375.0,280,45,15,139,15.0,0.470588235294,0.117647058824,0.176470588235,0.176470588235,0.0,0.0588235294118,0.0,0.0,17,Pakistan,25.0,22.0588235294,133.928571429,2954.30672269,49.6428571429,18.6666666667,4.66666666667,72.0,24.0
808,Imran Tahir,10.0,17.0,11,1,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,South Africa,17.0,8.5,154.545454545,1313.63636364,45.4545454545,11.0,5.5,58.8235294118,35.2941176471
809,Imrul Kayes,1.0,1.0,9,0,0,8,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Bangladesh,0.5,0.5,11.1111111111,5.55555555556,88.8888888889,inf,inf,0.0,0.0
810,Imrul Kayes,2.0,34.0,46,5,1,32,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,Bangladesh,11.3333333333,8.5,73.9130434783,628.260869565,69.5652173913,46.0,7.66666666667,76.4705882353,17.6470588235
811,Imrul Kayes,4.0,32.0,39,3,1,22,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Bangladesh,16.0,16.0,82.0512820513,1312.82051282,56.4102564103,39.0,9.75,56.25,18.75
812,Inzamam-ul-Haq,6.0,11.0,16,0,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,11.0,11.0,68.75,756.25,62.5,16.0,16.0,54.5454545455,54.5454545455
813,Irfan Ahmed,1.0,42.0,59,1,3,38,8.0,0.714285714286,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,7,Hong Kong,5.25,6.0,71.186440678,427.118644068,64.406779661,19.6666666667,14.75,52.380952381,42.8571428571
814,Irfan Ahmed,2.0,34.0,28,3,3,19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Hong Kong,34.0,34.0,121.428571429,4128.57142857,67.8571428571,9.33333333333,4.66666666667,88.2352941176,52.9411764706
815,Irfan Karim,1.0,4.0,13,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,4.0,4.0,30.7692307692,123.076923077,69.2307692308,inf,inf,0.0,0.0
816,Irfan Karim,2.0,15.0,18,2,0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,15.0,15.0,83.3333333333,1250.0,55.5555555556,inf,9.0,53.3333333333,0.0
817,Irfan Karim,4.0,14.0,24,0,1,16,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,Kenya,7.0,7.0,58.3333333333,408.333333333,66.6666666667,24.0,24.0,42.8571428571,42.8571428571
818,Irfan Karim,6.0,11.0,21,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,11.0,11.0,52.380952381,576.19047619,52.380952381,inf,inf,0.0,0.0
819,Irfan Karim,7.0,3.0,6,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,3.0,3.0,50.0,150.0,50.0,inf,inf,0.0,0.0
820,Irfan Karim,8.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,0.0,0.0,0.0,0.0,100.0,inf,inf,,
821,Irfan Pathan,2.0,39.0,40,3,1,18,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,India,19.5,19.5,97.5,1901.25,45.0,40.0,10.0,46.1538461538,15.3846153846
822,Irfan Pathan,7.0,73.0,66,3,3,28,4.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,8,India,18.25,9.125,110.606060606,1009.28030303,42.4242424242,22.0,11.0,41.095890411,24.6575342466
823,Irfan Pathan,8.0,27.0,24,1,1,7,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,India,27.0,13.5,112.5,1518.75,29.1666666667,24.0,12.0,37.037037037,22.2222222222
824,Irfan Pathan,9.0,33.0,16,2,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,India,33.0,33.0,206.25,6806.25,18.75,8.0,4.0,60.6060606061,36.3636363636
825,Irving Romaine,6.0,9.0,20,0,0,11,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Bermuda,4.5,9.0,45.0,405.0,55.0,inf,inf,0.0,0.0
826,Ishant Sharma,10.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,India,0.0,0.0,0.0,0.0,100.0,inf,inf,,
827,Ishant Sharma,11.0,8.0,8,1,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,India,8.0,4.0,100.0,400.0,37.5,inf,8.0,50.0,0.0
828,Isuru Udana,7.0,1.0,5,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Sri Lanka,1.0,1.0,20.0,20.0,80.0,inf,inf,0.0,0.0
829,Isuru Udana,9.0,0.0,2,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,0.0,0.0,0.0,0.0,100.0,inf,inf,,
830,Isuru Udana,11.0,1.0,2,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
831,Izatullah Dawlatzai,11.0,0.0,3,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,0.0,0.0,0.0,0.0,100.0,inf,inf,,
832,Jack Vare,6.0,2.0,2,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Papua New Guinea,2.0,2.0,100.0,200.0,50.0,inf,inf,0.0,0.0
833,Jack Vare,7.0,21.0,22,2,0,10,3.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,Papua New Guinea,7.0,7.0,95.4545454545,668.181818182,45.4545454545,inf,11.0,38.0952380952,0.0
834,Jacob Oram,4.0,17.0,18,1,0,6,2.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,New Zealand,8.5,8.5,94.4444444444,802.777777778,33.3333333333,inf,18.0,23.5294117647,0.0
835,Jacob Oram,5.0,128.0,106,11,3,39,7.0,0.5,0.3,0.0,0.1,0.0,0.1,0.0,0.0,10,New Zealand,18.2857142857,12.8,120.754716981,1545.66037736,36.7924528302,35.3333333333,7.57142857143,48.4375,14.0625
836,Jacob Oram,6.0,51.0,52,3,2,22,3.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,4,New Zealand,17.0,12.75,98.0769230769,1250.48076923,42.3076923077,26.0,10.4,47.0588235294,23.5294117647
837,Jacob Oram,7.0,265.0,155,22,17,50,11.0,0.416666666667,0.166666666667,0.0833333333333,0.25,0.0,0.0833333333333,0.0,0.0,12,New Zealand,24.0909090909,22.0833333333,170.967741935,3775.53763441,32.2580645161,9.11764705882,3.97435897436,71.6981132075,38.4905660377
838,Jacob Oram,8.0,3.0,7,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,3.0,3.0,42.8571428571,128.571428571,57.1428571429,inf,inf,0.0,0.0
839,Jacques Kallis,1.0,237.0,188,19,8,62,4.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5,South Africa,59.25,47.4,126.063829787,5975.42553191,32.9787234043,23.5,6.96296296296,52.3206751055,20.253164557
840,Jacques Kallis,2.0,259.0,217,29,5,83,7.0,0.444444444444,0.222222222222,0.0,0.333333333333,0.0,0.0,0.0,0.0,9,South Africa,37.0,28.7777777778,119.35483871,3434.76702509,38.2488479263,43.4,6.38235294118,56.3706563707,11.583011583
841,Jacques Kallis,3.0,127.0,128,4,6,56,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,South Africa,25.4,25.4,99.21875,2520.15625,43.75,21.3333333333,12.8,40.9448818898,28.3464566929
842,Jacques Kallis,6.0,22.0,18,2,1,9,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,South Africa,22.0,11.0,122.222222222,1344.44444444,50.0,18.0,6.0,63.6363636364,27.2727272727
843,Jacques Kallis,7.0,8.0,6,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,8.0,8.0,133.333333333,1066.66666667,16.6666666667,inf,inf,0.0,0.0
844,Jacques Rudolph,7.0,6.0,7,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,6.0,6.0,85.7142857143,514.285714286,14.2857142857,inf,inf,0.0,0.0
845,Jadavji Jesani,2.0,1.0,5,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,1.0,1.0,20.0,20.0,80.0,inf,inf,0.0,0.0
846,Jade Dernbach,10.0,5.0,4,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,England,5.0,5.0,125.0,625.0,50.0,inf,4.0,80.0,0.0
847,Jade Dernbach,11.0,19.0,17,2,0,5,2.0,0.166666666667,0.666666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,6,England,9.5,3.16666666667,111.764705882,353.921568627,29.4117647059,inf,8.5,42.1052631579,0.0
848,Jahurul Islam,3.0,11.0,9,2,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Bangladesh,11.0,11.0,122.222222222,1344.44444444,44.4444444444,inf,4.5,72.7272727273,0.0
849,Jahurul Islam,8.0,20.0,15,1,1,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Bangladesh,10.0,10.0,133.333333333,1333.33333333,40.0,15.0,7.5,50.0,30.0
850,James Anderson,11.0,1.0,2,0,0,1,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,England,1.0,0.5,50.0,25.0,50.0,inf,inf,0.0,0.0
851,James Celestine,4.0,7.0,12,0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bermuda,3.5,7.0,58.3333333333,408.333333333,50.0,inf,inf,0.0,0.0
852,James Celestine,5.0,2.0,7,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bermuda,2.0,2.0,28.5714285714,57.1428571429,71.4285714286,inf,inf,0.0,0.0
853,James Faulkner,6.0,48.0,46,1,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Australia,48.0,24.0,104.347826087,2504.34782609,26.0869565217,46.0,23.0,20.8333333333,12.5
854,James Faulkner,7.0,39.0,39,1,2,16,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4,Australia,9.75,9.75,100.0,975.0,41.0256410256,19.5,13.0,41.0256410256,30.7692307692
855,James Faulkner,8.0,20.0,16,1,1,6,2.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,Australia,10.0,6.66666666667,125.0,833.333333333,37.5,16.0,8.0,50.0,30.0
856,James Faulkner,9.0,10.0,5,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Australia,10.0,10.0,200.0,2000.0,0.0,5.0,5.0,60.0,60.0
857,James Foster,6.0,14.0,16,0,0,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,England,7.0,7.0,87.5,612.5,43.75,inf,inf,0.0,0.0
858,James Foster,7.0,23.0,16,0,1,2,1.0,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3,England,23.0,7.66666666667,143.75,1102.08333333,12.5,16.0,16.0,26.0869565217,26.0869565217
859,James Franklin,2.0,95.0,74,5,6,28,3.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,New Zealand,31.6666666667,31.6666666667,128.378378378,4065.31531532,37.8378378378,12.3333333333,6.72727272727,58.9473684211,37.8947368421
860,James Franklin,3.0,58.0,63,4,2,30,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,New Zealand,29.0,29.0,92.0634920635,2669.84126984,47.619047619,31.5,10.5,48.275862069,20.6896551724
861,James Franklin,4.0,0.0,3,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,0.0,0.0,0.0,0.0,100.0,inf,inf,,
862,James Franklin,5.0,111.0,95,5,7,38,6.0,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,6,New Zealand,18.5,18.5,116.842105263,2161.57894737,40.0,13.5714285714,7.91666666667,55.8558558559,37.8378378378
863,James Franklin,6.0,125.0,92,8,6,30,5.0,0.3,0.5,0.1,0.0,0.0,0.1,0.0,0.0,10,New Zealand,25.0,12.5,135.869565217,1698.36956522,32.6086956522,15.3333333333,6.57142857143,54.4,28.8
864,James Franklin,7.0,52.0,42,6,1,17,2.0,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6,New Zealand,26.0,8.66666666667,123.80952381,1073.01587302,40.4761904762,42.0,6.0,57.6923076923,11.5384615385
865,James Franklin,8.0,7.0,13,0,0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,New Zealand,7.0,7.0,53.8461538462,376.923076923,53.8461538462,inf,inf,0.0,0.0
866,James Franklin,9.0,13.0,9,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,13.0,13.0,144.444444444,1877.77777778,22.2222222222,9.0,9.0,46.1538461538,46.1538461538
